#mpa_vJan25_CHOCOPhlAnSGB_202503
clade_name	SRR11047625	SRR11047626	SRR11047627	SRR11047628	SRR11047629	SRR11047631	SRR11047632	SRR11047633	SRR11047634	SRR11047635	SRR11047636	SRR11047637	SRR11047639	SRR11047640	SRR11047641	SRR11047642	SRR11047643	SRR11047644	SRR11047645	SRR11047647	SRR11047648	SRR11047649	SRR11047650	SRR11047651	SRR11047653	SRR11047654	SRR11047655	SRR11047656	SRR11047657	SRR11047658	SRR11047659	SRR11047660	SRR11047661	SRR11047662	SRR11047663	SRR11047664	SRR11047665	SRR11047666	SRR11047667	SRR11047668	SRR11047669	SRR11047670	SRR11047671	SRR11047672
k__Bacteria|p__Firmicutes|c__Clostridia|o__Christensenellales|f__Christensenellaceae|g__GGB9098	0.0	0.0	0.0	0.0	0.037154	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.043639	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.063439	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__CFGB1260|o__OFGB1260|f__FGB1260|g__GGB3057	0.0	0.0	0.0	0.0	0.032941	0.0	0.0	0.0	0.016058	0.073272	0.155535	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.011279	0.065966	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.069416	0.0	0.0	0.0	0.0	0.006641	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Anaerosacchariphilus	0.0	0.0	0.0	0.0	0.021026	0.0	0.014953	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00032	0.0	0.0	0.006207	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006895	0.0	0.014817	0.0	0.000265	0.0	0.0	0.0	0.0	0.025091	0.0	0.0	0.000896
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__GGB9237	0.0	0.0	0.0	0.0	0.005212	0.0	0.017871	0.0	0.0	0.0	0.032512	0.0	0.0	0.038943	0.0	0.0	0.025718	0.030795	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.019724	0.0	0.0	0.0	0.0	0.0	0.016921	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000955
k__Bacteria|p__Firmicutes|c__CFGB72939|o__OFGB72939|f__FGB72939|g__GGB74511	0.0	0.0	0.0	0.0	0.004245	0.009806	0.0	0.013869	0.009506	0.0	0.028066	0.0	0.0	0.000125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007471	0.0	0.0	0.044968	0.0	0.027897	0.0	0.0	0.0	0.003019	0.015007	0.0	0.0	0.0	0.0	0.0	0.0	0.030557	0.0	0.0	0.0	0.009741
k__Bacteria|p__Firmicutes|c__CFGB3009|o__OFGB3009|f__FGB3009|g__GGB31234	0.0	0.0	0.0	0.0	0.002454	0.001862	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002169	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Butyricicoccaceae|g__Intestinibacillus	0.0	0.0	0.0	0.0	0.002358	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001271	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000399	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Bacteria_unclassified|c__Bacteria_unclassified|o__Bacteria_unclassified|f__Bacteria_unclassified|g__GGB79097	0.0	0.0	0.0	0.0	0.001816	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Acutalibacteraceae|g__GGB38744	0.0	0.0	0.0	0.0	0.001442	0.0	0.0	0.016368	0.074703	0.0	0.005705	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.028179	0.0	0.0	0.081033	0.0	0.060113	0.005041	0.0	0.054612	0.0	0.0	0.011136	0.631327	0.0	0.0	0.011458	0.0	0.004127	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__GGB51441	0.0	0.0	0.0	0.0	0.001309	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.018096	0.014456	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006322	0.0	0.010137	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Phocaeicola|s__Phocaeicola_coprocola	0.0	0.0	0.0	0.0	6.931947	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Pseudomonadota|c__CFGB2404|o__OFGB2404|f__FGB2404|g__GGB6608|s__GGB6608_SGB9342	0.0	0.0	0.0	0.0	6.414631	0.0	0.0	0.0	0.0	0.0	2.314001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_gallinarum	0.0	0.0	0.0	0.0	3.999492	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.437156	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Lachnospira|s__Lachnospira_eligens	0.0	0.0	0.0	0.0	1.595348	4.491018	0.336876	0.002062	0.019095	0.236972	1.496641	0.0	0.538671	0.25861	0.112807	1.918067	0.730061	0.0	1.205345	1.028104	0.439293	0.0	2.289226	2.309339	0.401689	0.0	0.0	0.392898	1.227903	2.261258	0.0	0.087188	0.0	1.999444	1.847209	1.196907	0.0	0.0	0.0	0.0	2.384007	0.0	0.0	0.48892
k__Bacteria|p__Pseudomonadota|c__CFGB2404|o__OFGB2404|f__FGB2404|g__GGB6613|s__GGB6613_SGB9347	0.0	0.0	0.0	0.0	1.372155	0.0	0.246175	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.990117	0.0	0.0	0.0	0.0	0.0	0.123462	0.0	0.0	0.0	0.0	0.0	0.0	0.790717	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Candidatus_Melainabacteria|c__Candidatus_Melainabacteria_unclassified|o__Candidatus_Gastranaerophilales|f__Candidatus_Gastranaerophilales_unclassified|g__GGB5997|s__GGB5997_SGB8620	0.0	0.0	0.0	0.0	0.828907	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Roseburia|s__Roseburia_amylophila	0.0	0.0	0.0	0.0	0.755126	0.560485	0.01082	0.0	0.010009	0.0	0.0	0.0	0.0	0.0	0.650716	0.06113	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.883394	0.0	0.0	0.0	0.0	0.0	0.0	0.085799	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.380469
k__Bacteria|p__Firmicutes|c__CFGB2834|o__OFGB2834|f__FGB2834|g__GGB9063|s__GGB9063_SGB13982	0.0	0.0	0.0	0.0	0.192998	0.001536	0.451893	0.0	0.0	0.14434	0.003105	0.166676	0.0	0.0	0.066393	0.0	0.208877	0.160236	0.0	0.0	0.0	0.0	0.040562	0.0	0.0	0.0	0.0	0.042249	0.0	0.0	0.0	0.0	0.0	0.03395	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.063846
k__Bacteria|p__Bacteroidota|c__CFGB667|o__OFGB667|f__FGB667|g__GGB1662|s__GGB1662_SGB2276	0.0	0.0	0.0	0.0	0.142194	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.230972	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriales_unclassified|g__Flintibacter|s__Flintibacter_SGB15145	0.0	0.0	0.0	0.0	0.111928	0.0	0.054116	0.0	0.0	0.0	0.0	0.000399	0.0	0.0	0.0	0.018371	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.044954	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.167148
k__Bacteria|p__Firmicutes|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Lachnospira|s__Lachnospira_hominis_ex_Liu_et_al_2021	0.0	0.0	0.0	0.0	0.105972	0.623093	0.0	0.0	0.0	0.0	0.0	0.0	0.4607	0.092206	0.229102	2.560387	0.0	0.0	0.0	0.0	0.999841	0.0	0.267162	0.0	0.0	0.0	0.0	0.0	0.0	0.061973	0.0	0.074384	0.0	0.578647	0.60355	0.0	0.0	0.816453	0.0	0.0	0.356795	0.0	0.0	0.259635
k__Bacteria|p__Actinomycetota|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__Collinsella|s__Collinsella_phocaeensis	0.0	0.0	0.0	0.0	0.088988	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.020564	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__GGB9737|s__GGB9737_SGB15309	0.0	0.0	0.0	0.0	0.073426	0.0	0.0	0.0	0.0	0.0	0.0	0.179689	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__GGB9640|s__GGB9640_SGB15115	0.0	0.0	0.0	0.0	0.05933	0.0	0.055561	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.014079	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.057064	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__GGB3548|s__GGB3548_SGB4744	0.0	0.0	0.0	0.0	0.056359	0.0	0.0	0.01966	0.0	0.025771	0.243726	0.0	0.037868	0.119369	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.097642	0.009084	0.0	0.0	0.0	0.0	0.060426	0.0	0.0	0.0	0.0	0.204055	0.0	0.091393	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.027719	0.0
k__Bacteria|p__Firmicutes|c__CFGB2834|o__OFGB2834|f__FGB2834|g__GGB33516|s__GGB33516_SGB54324	0.0	0.0	0.0	0.0	0.047619	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Actinomycetota|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__GGB99883|s__GGB99883_SGB207544	0.0	0.0	0.0	0.0	0.045548	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Coprococcus|s__Coprococcus_catus	0.0	0.0	0.0	0.0	0.042568	0.0	0.076449	0.041596	0.15157	0.0	0.0	0.050843	0.0	0.0	0.051332	0.084957	0.096666	0.0	0.055881	0.0	0.0	0.0	0.0	0.16084	0.16545	0.0	0.0	0.0	0.0	0.038713	0.0	0.191375	0.0	0.10809	0.0	0.071481	0.0	0.059206	0.0	0.0	0.16239	0.0	0.0	0.031697
k__Bacteria|p__Firmicutes|c__Clostridia|o__Christensenellales|f__Christensenellaceae|g__GGB9098|s__GGB9098_SGB54305	0.0	0.0	0.0	0.0	0.037154	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.043639	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.063439	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Mediterraneibacter|s__Ruminococcus_lactaris	0.0	0.0	0.0	0.0	0.032953	0.0	0.154674	0.0	0.937972	0.631188	0.0	0.0	0.0	0.0	0.0	0.0	0.251946	0.0	0.244566	0.0	0.0	0.077582	0.0	0.0	0.0	0.0	0.0	0.67766	0.204867	1.077107	0.483912	0.0	0.0	0.982841	1.159066	0.242882	0.0	0.0	0.0	0.0	0.0	0.017797	0.0	0.346764
k__Bacteria|p__Firmicutes|c__CFGB1260|o__OFGB1260|f__FGB1260|g__GGB3057|s__GGB3057_SGB4059	0.0	0.0	0.0	0.0	0.032941	0.0	0.0	0.0	0.016058	0.073272	0.155535	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.011279	0.065966	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.069416	0.0	0.0	0.0	0.0	0.006641	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__Clostridiaceae_unclassified|s__Clostridiaceae_unclassified_SGB4769	0.0	0.0	0.0	0.0	0.023869	0.0	0.0	0.0	0.002284	0.0	0.0	0.0	0.0	0.0	0.009604	0.014092	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.017184	0.0	0.046798	0.0	0.00495	0.0	0.0	0.0	0.0	0.02716	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriales_unclassified|g__Flintibacter|s__Flintibacter_faecis	0.0	0.0	0.0	0.0	0.021073	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004909	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.015569	0.0	0.0	0.0	0.031483	0.0	0.0	0.0	0.112785	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Anaerosacchariphilus|s__Anaerosacchariphilus_hominis	0.0	0.0	0.0	0.0	0.021026	0.0	0.014953	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00032	0.0	0.0	0.006207	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006895	0.0	0.014817	0.0	0.000265	0.0	0.0	0.0	0.0	0.025091	0.0	0.0	0.000896
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__Clostridium|s__Clostridium_SGB6173	0.0	0.0	0.0	0.0	0.019806	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Dorea|s__Dorea_sp_AF36_15AT	0.0	0.0	0.0	0.0	0.015803	0.0	0.017787	0.0	0.000661	0.021387	0.0	0.0	0.0	0.0	0.0	0.000269	0.0	0.0	0.0	0.004022	0.0	0.000581	0.031614	0.0	0.049458	0.0	0.086392	0.008611	0.011248	0.026145	0.0	0.005347	0.0	0.020891	0.036652	0.019476	0.0	0.024704	0.0	0.022153	0.0	0.0	0.0	0.015327
k__Bacteria|p__Firmicutes|c__Clostridia|o__Lachnospirales|f__Anaerotignaceae|g__Anaerotignum|s__Anaerotignum_faecicola	0.0	0.0	0.0	0.0	0.005821	0.0	0.0593	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.086441	0.181665	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.134671	0.0	0.172008	0.004214	0.0	0.126828	0.0	0.0	0.262342	0.0	0.0	0.0	0.276001	0.0	0.0	0.205154
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__GGB9237|s__GGB9237_SGB14179	0.0	0.0	0.0	0.0	0.005212	0.0	0.017871	0.0	0.0	0.0	0.032512	0.0	0.0	0.038943	0.0	0.0	0.025718	0.030795	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.019724	0.0	0.0	0.0	0.0	0.0	0.016921	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000955
k__Bacteria|p__Firmicutes|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Blautia|s__Blautia_glucerasea	0.0	0.0	0.0	0.0	0.0051	0.046344	0.019112	0.0	0.0	0.0	0.0	0.04346	0.0	0.0	0.031808	0.091273	0.0	0.045699	0.002516	0.0	0.0	0.0	0.002682	0.0	0.0	0.0	0.0	0.0	0.0	0.021444	0.0	0.08724	0.0	0.019159	0.0	0.0	0.0	0.023267	0.027974	0.125354	0.0	0.0	0.0	0.0
k__Bacteria|p__Actinomycetota|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__GGB99883|s__GGB99883_SGB74424	0.0	0.0	0.0	0.0	0.004858	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__CFGB72939|o__OFGB72939|f__FGB72939|g__GGB74511|s__GGB74511_SGB47635	0.0	0.0	0.0	0.0	0.004245	0.009806	0.0	0.013869	0.0	0.0	0.028066	0.0	0.0	0.000125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007471	0.0	0.0	0.044968	0.0	0.027897	0.0	0.0	0.0	0.003019	0.015007	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.009741
k__Bacteria|p__Firmicutes|c__CFGB3009|o__OFGB3009|f__FGB3009|g__GGB31234|s__GGB31234_SGB14869	0.0	0.0	0.0	0.0	0.002454	0.001862	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002169	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Butyricicoccaceae|g__Intestinibacillus|s__Intestinibacillus_sp_Marseille_P6563	0.0	0.0	0.0	0.0	0.002358	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001271	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000399	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Bacteria_unclassified|c__Bacteria_unclassified|o__Bacteria_unclassified|f__Bacteria_unclassified|g__GGB79097|s__GGB79097_SGB105802	0.0	0.0	0.0	0.0	0.001816	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Acutalibacteraceae|g__GGB38744|s__GGB38744_SGB14842	0.0	0.0	0.0	0.0	0.001442	0.0	0.0	0.016368	0.074703	0.0	0.005705	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.028179	0.0	0.0	0.081033	0.0	0.060113	0.005041	0.0	0.054612	0.0	0.0	0.011136	0.631327	0.0	0.0	0.011458	0.0	0.004127	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__GGB51441|s__GGB51441_SGB71759	0.0	0.0	0.0	0.0	0.001309	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.018096	0.014456	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006322	0.0	0.010137	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Mediterraneibacter|s__Mediterraneibacter_hominis	0.0	0.0	0.0	0.0	0.000431	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002603	0.0	0.0	0.0	0.0	0.0	0.0	0.107482	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Phocaeicola|s__Phocaeicola_coprocola|t__SGB1891	0.0	0.0	0.0	0.0	6.931947	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Pseudomonadota|c__CFGB2404|o__OFGB2404|f__FGB2404|g__GGB6608|s__GGB6608_SGB9342|t__SGB9342	0.0	0.0	0.0	0.0	6.414631	0.0	0.0	0.0	0.0	0.0	2.314001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_gallinarum|t__SGB1828	0.0	0.0	0.0	0.0	3.999492	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.437156	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Lachnospira|s__Lachnospira_eligens|t__SGB5082	0.0	0.0	0.0	0.0	1.595348	4.491018	0.336876	0.002062	0.019095	0.236972	1.496641	0.0	0.538671	0.25861	0.112807	1.918067	0.730061	0.0	1.205345	1.028104	0.439293	0.0	2.289226	2.309339	0.401689	0.0	0.0	0.392898	1.227903	2.261258	0.0	0.087188	0.0	1.999444	1.847209	1.196907	0.0	0.0	0.0	0.0	2.384007	0.0	0.0	0.48892
k__Bacteria|p__Pseudomonadota|c__CFGB2404|o__OFGB2404|f__FGB2404|g__GGB6613|s__GGB6613_SGB9347|t__SGB9347	0.0	0.0	0.0	0.0	1.372155	0.0	0.246175	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.990117	0.0	0.0	0.0	0.0	0.0	0.123462	0.0	0.0	0.0	0.0	0.0	0.0	0.790717	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Candidatus_Melainabacteria|c__Candidatus_Melainabacteria_unclassified|o__Candidatus_Gastranaerophilales|f__Candidatus_Gastranaerophilales_unclassified|g__GGB5997|s__GGB5997_SGB8620|t__SGB8620	0.0	0.0	0.0	0.0	0.828907	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
