#mpa_vJan25_CHOCOPhlAnSGB_202503
clade_name	ERR2784728	ERR2784729	ERR2784730	ERR2784731	ERR2784741	ERR2784742	ERR2784743	ERR2784752	ERR2784753	ERR2784754	ERR2784755	ERR2784756	ERR2784757	ERR2784759	ERR2784760	ERR2784761	ERR2784762	ERR2784763	ERR2784780	ERR2784781	ERR2784782	ERR2784783	ERR2784796	ERR2784797	ERR2784798	ERR2784799	ERR2784800	ERR2784801	ERR2784802	ERR2784803	ERR2784804	ERR2784805	ERR2784806	ERR2784807	ERR2784808	ERR2784809	ERR2784810	ERR2784811	ERR2784816	ERR2784817	ERR2784818	ERR2784824	ERR2784826	ERR2784827
k__Bacteria|p__Firmicutes|c__Clostridia|o__Lachnospirales|f__Anaerotignaceae|g__Anaerotignum|s__Anaerotignum_SGB5191	0.169048	0.131354	0.111005	0.168148	0.17965	0.207858	0.209975	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.226576	0.247926	0.263378	0.17163	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Simiaoa|s__Simiaoa_sunii	0.154442	0.169789	0.152977	0.163183	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.149095	0.15817	0.126983	0.150399	1.256534	1.20354	1.195576	1.182225	2.896457	2.967805	2.946457	3.249097	0.0	0.0	0.0	0.0	0.808423	0.750629	0.798104	0.0	0.0	0.0
k__Bacteria|p__Bacteroidota|c__CFGB4405|o__OFGB4405|f__FGB4405|g__GGB1266|s__GGB1266_SGB1699	0.152471	0.135865	0.125504	0.108691	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.93133	1.851768	1.868468	1.905031	0.331709	0.269001	0.0	0.039185	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__GGB9636|s__GGB9636_SGB15107	0.144552	0.122483	0.138171	0.152861	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.462602	0.363051	0.165486	0.287684	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Anaerobutyricum|s__Anaerobutyricum_hallii	0.140133	0.130334	0.106292	0.133865	0.077497	0.044046	0.035594	0.202784	0.232106	0.187651	0.219313	0.300663	0.265776	0.298748	0.410845	0.391426	0.382596	0.325116	0.330468	0.322954	0.307488	0.262124	0.050591	0.05746	0.052247	0.063338	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.240363	0.246626	0.200292	0.209062	0.097392	0.09757	0.08837	0.0	0.0	0.0
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_dispar	0.113416	0.087339	0.106176	0.114893	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__Clostridiaceae_unclassified|s__Clostridiaceae_bacterium_AF18_31LB	0.112572	0.150696	0.122572	0.127924	0.0	0.0	0.0	0.082669	0.114443	0.0808	0.088998	0.06501	0.063208	0.091872	0.006672	0.015769	0.0	0.0	0.132583	0.153327	0.155686	0.133507	0.134897	0.118233	0.132734	0.112745	0.007071	0.012653	0.016168	0.011726	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.012145	0.019442	0.015089
k__Bacteria|p__Firmicutes|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Anthropogastromicrobium|s__Anthropogastromicrobium_aceti	0.110645	0.093973	0.117019	0.118773	0.008047	0.010063	0.014403	0.0	0.0	0.0	0.0	0.139749	0.148269	0.145351	0.043306	0.046533	0.049701	0.032086	0.288614	0.330019	0.312804	0.314803	0.056864	0.052259	0.06026	0.071175	0.020863	0.034012	0.028328	0.026009	0.027196	0.012235	0.0	0.0	0.0	0.0	0.0	0.0	0.244276	0.259159	0.258838	0.07339	0.070341	0.082102
k__Bacteria|p__Firmicutes|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Blautia|s__Blautia_faecis	0.110492	0.120926	0.10425	0.09638	0.0	0.0	0.0	0.24101	0.222148	0.201433	0.1957	0.163692	0.159001	0.16445	0.114281	0.106798	0.123689	0.07716	0.916863	0.951745	0.938435	0.913641	0.014273	0.009435	0.011417	0.016423	0.012414	0.0	0.00871	0.001323	0.0	0.0	0.0	0.0	0.642676	0.67709	0.627729	0.605527	0.16324	0.184234	0.161795	0.222921	0.240644	0.220265
k__Bacteria|p__Thermodesulfobacteriota|c__Desulfovibrionia|o__Desulfovibrionales|f__Desulfovibrionaceae|g__Bilophila|s__Bilophila_wadsworthia	0.100711	0.077325	0.08157	0.085661	0.0	0.0	0.0	0.183626	0.181252	0.183724	0.144128	0.117238	0.146099	0.144093	0.291378	0.255017	0.272917	0.27821	0.137959	0.130757	0.118943	0.131816	0.0	0.0	0.0	0.0	0.024789	0.02782	0.025241	0.033714	0.014261	0.0	0.0	0.0	0.048688	0.028942	0.031998	0.027786	0.020001	0.018872	0.019312	0.160775	0.131853	0.147812
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__Hominilimicola|s__Hominilimicola_fabiformis	0.100463	0.104608	0.108053	0.076752	0.258555	0.246878	0.246387	0.024579	0.022274	0.014719	0.01587	0.07037	0.073724	0.083952	0.052519	0.04837	0.043839	0.053661	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.205451	0.202936	0.177116	0.131667	0.071706	0.090354	0.069719	0.028808	0.041847	0.041598
k__Bacteria|p__Firmicutes|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Lachnospiraceae_unclassified|s__Lachnospiraceae_bacterium_AF58_1A	0.094759	0.100163	0.105592	0.106331	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0338	0.043344	0.029988	0.042162	0.05634	0.047445	0.057954	0.081157	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.098882	0.093474	0.081615	0.0	0.006167	0.003448
k__Bacteria|p__Firmicutes|c__CFGB1765|o__OFGB1765|f__FGB1765|g__GGB4552|s__GGB4552_SGB6276	0.093804	0.114577	0.115241	0.112216	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.202722	2.365767	2.291754	2.300117	0.0	0.0	0.0	0.0	0.300654	0.28228	0.317368	0.307664	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Blautia|s__Blautia_massiliensis_ex_Durand_et_al_2017	0.091556	0.09614	0.086105	0.094856	0.118915	0.131051	0.123213	0.13905	0.192999	0.140887	0.155833	0.134273	0.149975	0.143786	0.314813	0.325393	0.317694	0.30227	0.501619	0.481007	0.493002	0.46825	0.025257	0.026327	0.039617	0.035409	0.0	0.0	0.0	0.0	0.011918	0.017704	0.0	0.0	0.0	0.0	0.0	0.0	0.075931	0.077181	0.067127	0.132856	0.124321	0.108878
k__Bacteria|p__Firmicutes|c__CFGB1354|o__OFGB1354|f__FGB1354|g__GGB3304|s__GGB3304_SGB4365	0.074043	0.093391	0.063204	0.075894	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.69037	0.639784	0.640081	0.0	0.0	0.0
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_shahii	0.073262	0.062516	0.058223	0.065004	1.305017	1.300052	1.300954	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.38451	1.322147	1.404893	1.363005	0.800847	0.703619	0.689197	0.683276	0.046162	0.041091	0.047399	0.027662	0.289257	0.284996	0.0	0.051311	0.139811	0.111876	0.103958	0.098666	0.117877	0.102543	0.093248	0.416179	0.353956	0.373029
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Butyricicoccaceae|g__Agathobaculum|s__Agathobaculum_butyriciproducens	0.070168	0.039187	0.040986	0.043325	0.018268	0.025923	0.015554	0.042183	0.052891	0.05341	0.049972	0.117069	0.095106	0.130547	0.0	0.0	0.0	0.0	0.026236	0.025908	0.041824	0.071398	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.162114	0.127114	0.144198	0.116522	0.013893	0.00773	0.006241	0.114183	0.095536	0.094402
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Butyricicoccaceae|g__Butyricicoccus|s__Butyricicoccus_pullicaecorum	0.068768	0.071244	0.0465	0.064746	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriales_unclassified|g__Evtepia|s__Evtepia_gabavorous	0.06617	0.057376	0.05038	0.062334	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.021498	0.019624	0.012986	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.010147	0.0	0.0	0.006282	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.023097	0.004733	0.00959	0.002644	0.018845	0.018218	0.013701	0.011666	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Enterocloster|s__Enterocloster_bolteae	0.065578	0.089856	0.075487	0.058605	0.0	0.0	0.0	0.0	0.001825	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001963	0.0	0.0	0.0	0.0	0.0	0.009411	0.003406	0.004838
k__Bacteria|p__Thermodesulfobacteriota|c__Desulfovibrionia|o__Desulfovibrionales|f__Desulfovibrionaceae|g__GGB9818|s__GGB9818_SGB15459	0.063179	0.040993	0.045334	0.048096	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.037462	0.033753	0.040704	0.024534	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.021758	0.030446	0.022412	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Dorea|s__Dorea_sp_AF36_15AT	0.053997	0.047919	0.049915	0.045682	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Fusicatenibacter|s__Fusicatenibacter_saccharivorans	0.052066	0.047316	0.068013	0.033305	0.549939	0.5501	0.559421	1.224672	1.204044	1.220684	1.287869	0.589374	0.57293	0.574661	0.254903	0.252787	0.20517	0.224203	0.848216	0.851375	0.81163	0.779692	0.150782	0.133527	0.152294	0.14796	0.028571	0.023577	0.019793	0.017153	0.0	0.0	0.0	0.0	0.591799	0.543696	0.460224	0.493898	0.237645	0.222511	0.204562	0.363015	0.336009	0.326008
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Odoribacteraceae|g__Butyricimonas|s__Butyricimonas_virosa	0.04168	0.018461	0.041104	0.021007	0.004908	0.006286	0.013704	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.116267	0.095418	0.105044	0.094255	0.067029	0.06955	0.059603	0.078864	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.033075	0.038962	0.032813	0.246031	0.248103	0.290171
k__Bacteria|p__Firmicutes|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Frisingicoccus|s__Frisingicoccus_SGB4674	0.03853	0.054719	0.040715	0.036725	0.0	0.0	0.0	0.108969	0.136321	0.111525	0.130297	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__Ruthenibacterium|s__Ruthenibacterium_lactatiformans	0.038132	0.034617	0.047705	0.048632	0.078155	0.084501	0.075525	0.137383	0.145472	0.134999	0.120549	0.030771	0.034439	0.032122	0.024851	0.008697	0.008146	0.001803	0.019066	0.005742	0.010852	0.003345	0.202656	0.172574	0.203862	0.19319	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.335282	0.337825	0.33533	0.342866	0.0	0.000606	0.0	0.04156	0.032272	0.031314
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridia_unclassified|f__Clostridia_unclassified|g__Clostridia_unclassified|s__Clostridia_bacterium_UC5_1_1E11	0.037618	0.040507	0.053837	0.054106	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006221	0.007514	0.00582	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.076329	0.098111	0.0543	0.069859	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Actinomycetota|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__Collinsella|s__Collinsella_bouchesdurhonensis	0.035509	0.015705	0.017248	0.004443	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Bacteria_unclassified|c__Bacteria_unclassified|o__Bacteria_unclassified|f__Bacteria_unclassified|g__Bacteria_unclassified|s__bacterium_210917_DFI_7_65	0.03108	0.03824	0.042735	0.040417	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__GGB3550|s__GGB3550_SGB4746	0.0299	0.038072	0.030178	0.033272	0.0	0.0	0.0	0.037244	0.037903	0.035411	0.034756	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.025719	0.02386	0.021483	0.028528	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Actinomycetota|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__Slackia|s__Slackia_isoflavoniconvertens	0.027556	0.058875	0.038511	0.106431	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.013489	0.011751	0.03036	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__Dysosmobacter|s__Dysosmobacter_segnis	0.0271	0.012755	0.028783	0.020641	1.342387	1.323978	1.407858	0.0	0.0	0.0	0.0	0.333956	0.34102	0.362938	0.0	0.0	0.0	0.0	0.378797	0.418374	0.365193	0.449475	0.28434	0.269998	0.283514	0.290195	0.048764	0.056624	0.066197	0.036357	0.206482	0.176932	0.0	0.0	0.0	0.0	0.0	0.0	1.867795	1.775111	1.727946	0.603287	0.538267	0.538625
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Leyella|s__Leyella_stercorea	0.026266	0.031468	0.017975	0.022031	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.136661	5.170968	5.121266	5.016059	3.927524	3.793423	3.522368	3.535871	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Mediterraneibacter|s__Mediterraneibacter_gnavus	0.025944	0.018082	0.017409	0.017431	0.0	0.0	0.0	0.011897	0.011878	0.011222	0.017895	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.330783	0.337248	0.289715	0.3287	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_pseudocatenulatum	0.025217	0.037562	0.02435	0.025597	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02299	0.023929	0.029397
k__Bacteria|p__Firmicutes|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Lachnoclostridium|s__Lachnoclostridium_edouardi	0.020704	0.026013	0.018752	0.012878	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Lachnospira|s__Lachnospira_pectinoschiza	0.018307	0.013258	0.007066	0.004613	0.0	0.0	0.0	2.192316	2.265122	2.237231	2.219309	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.122318	0.163168	0.150254	0.152376	0.039176	0.046539	0.042803	0.049686	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.019903	0.015397	0.029198	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__CFGB1217|o__OFGB1217|f__FGB1217|g__GGB2982|s__GGB2982_SGB3964	0.017885	0.022413	0.013562	0.026979	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.015091	0.010155	0.008531	0.00764	0.002249	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Acidaminococcales|f__Acidaminococcaceae|g__Acidaminococcus|s__Acidaminococcus_intestini	0.015587	0.010994	0.029337	0.022113	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006667	0.019665	0.014455	0.016466	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__Anaerotruncus|s__Anaerotruncus_colihominis	0.014239	0.01903	0.005558	0.00906	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.017986	0.011693	0.013754	0.015945	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.047894	0.043542	0.030292
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__Dysosmobacter|s__Dysosmobacter_welbionis	0.012042	0.01119	0.008369	0.0	0.013781	0.01581	0.0	0.882382	0.811597	0.800336	0.818358	0.308964	0.273252	0.250846	0.402394	0.394405	0.420506	0.420232	0.0	0.008704	0.0	0.0	0.118706	0.107337	0.10587	0.121713	0.018095	0.006752	0.000829	0.0	0.0	0.0	0.0	0.0	0.117688	0.072597	0.089146	0.068561	0.384329	0.382561	0.383554	0.073981	0.068458	0.059806
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriales_unclassified|g__Eubacteriales_unclassified|s__Clostridiales_bacterium	0.009709	0.004722	0.018401	0.011127	0.113736	0.125786	0.087571	0.398686	0.373568	0.306026	0.305303	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.074115	0.07486	0.096498	0.045109	0.0	0.0	0.0	0.030627	0.009863	0.026674
k__Bacteria|p__Firmicutes|c__Clostridia|o__Peptostreptococcales|f__Anaerovoracaceae|g__Mogibacterium|s__Mogibacterium_kristiansenii	0.009081	0.008229	0.0	0.005054	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_finegoldii	0.008905	0.006761	0.0	0.001428	0.803622	0.756203	0.705437	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.358012	1.358485	1.187183	1.306624	0.0	0.0	0.0	0.000999	0.045505	0.055454	0.038872	0.040563	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.970921	3.768103	3.715034
k__Bacteria|p__Firmicutes|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Roseburia|s__Roseburia_hominis	0.007631	0.0	0.000819	0.008521	0.00548	0.0	0.0	0.354339	0.344136	0.356934	0.343319	0.70361	0.679839	0.648099	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.057668	0.064571	0.06605	0.062692	0.0	0.0	0.0	0.0	0.020637	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.041493	0.044145	0.049006
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__Clostridium|s__Clostridium_SGB4750	0.004899	0.002537	0.007019	0.003747	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.146793	0.165737	0.166817	0.135223	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.009302	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006247	0.002512	0.00603	0.027604	0.017805	0.017945
k__Bacteria|p__Firmicutes|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__GGB51491|s__GGB51491_SGB71859	0.004575	0.006582	0.003239	0.006589	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriales_incertae_sedis|g__Candidatus_Cibionibacter|s__Candidatus_Cibionibacter_quicibialis	0.003736	0.0	0.01157	0.02586	0.0	0.0	0.0	0.402344	0.427117	0.32733	0.380449	0.162241	0.115324	0.143458	0.131502	0.115463	0.094319	0.086718	2.414936	2.446434	2.566686	2.209067	0.114981	0.094925	0.117599	0.121026	0.024474	0.01098	0.031419	0.027714	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4884	1.342327	1.425898	0.277653	0.268825	0.261725
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__Flavonifractor|s__Flavonifractor_plautii	0.003206	0.0	0.000889	0.0	0.070238	0.049994	0.057614	0.137225	0.134645	0.129282	0.148522	0.038766	0.016609	0.018711	0.007996	0.016913	0.0	0.004726	0.030127	0.04261	0.038174	0.033123	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.212409	0.216086	0.211005	0.182684	0.225789	0.171207	0.176153	0.038871	0.040272	0.040569
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridia_unclassified|f__Clostridia_unclassified|g__GGB55957|s__GGB55957_SGB77276	0.00238	0.001153	0.0	0.0	0.006727	0.006889	0.004181	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__Clostridium|s__Clostridium_sp_AF36_4	0.002227	0.0	0.0	0.0	0.0	0.0	0.0	0.682952	0.664971	0.746036	0.740623	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.167972	1.066323	1.160529	1.114291	0.416595	0.417307	0.406346	0.420521	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.567357	0.619774	0.608247	1.622762	1.709743	1.778522
