	ERR2784728_merged	ERR2784729_merged	ERR2784730_merged	ERR2784731_merged	ERR2784741_merged	ERR2784742_merged	ERR2784743_merged	ERR2784752_merged	ERR2784753_merged	ERR2784754_merged	ERR2784755_merged	ERR2784756_merged	ERR2784757_merged	ERR2784759_merged	ERR2784760_merged	ERR2784761_merged	ERR2784762_merged	ERR2784763_merged	ERR2784780_merged	ERR2784781_merged	ERR2784782_merged	ERR2784783_merged	ERR2784796_merged	ERR2784797_merged	ERR2784798_merged	ERR2784799_merged	ERR2784800_merged	ERR2784801_merged	ERR2784802_merged	ERR2784803_merged	ERR2784804_merged	ERR2784805_merged	ERR2784806_merged	ERR2784807_merged	ERR2784808_merged	ERR2784809_merged	ERR2784810_merged	ERR2784811_merged	ERR2784816_merged	ERR2784817_merged	ERR2784818_merged	ERR2784824_merged	ERR2784826_merged	ERR2784827_merged	SRR11047625_merged	SRR11047626_merged	SRR11047627_merged	SRR11047628_merged	SRR11047629_merged	SRR11047631_merged	SRR11047632_merged	SRR11047633_merged	SRR11047634_merged	SRR11047635_merged	SRR11047636_merged	SRR11047637_merged	SRR11047639_merged	SRR11047640_merged	SRR11047641_merged	SRR11047642_merged	SRR11047643_merged	SRR11047644_merged	SRR11047645_merged	SRR11047647_merged	SRR11047648_merged	SRR11047649_merged	SRR11047650_merged	SRR11047651_merged	SRR11047653_merged	SRR11047654_merged	SRR11047655_merged	SRR11047656_merged	SRR11047657_merged	SRR11047658_merged	SRR11047659_merged	SRR11047660_merged	SRR11047661_merged	SRR11047662_merged	SRR11047663_merged	SRR11047664_merged	SRR11047665_merged	SRR11047666_merged	SRR11047668_merged	SRR11047669_merged	SRR11047670_merged	SRR11047671_merged	SRR11047672_merged	SRR11047673_merged
disease_492	0.1044776119402985	0.0	0.0	0.0	0.3880597014925373	0.6940298507462687	0.7313432835820896	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0746268656716417	0.0	0.0	0.0746268656716417	0.0895522388059701	0.0	0.0	0.1791044776119403	1.0	0.0	0.0	0.917910447761194	1.0	0.0	0.0	0.8805970149253731	0.0	1.0	1.0	1.0	1.0	0.0	1.0	0.8507462686567164	1.0	0.0	0.7686567164179104	0.0	0.4925373134328358	0.0	1.0	0.0	0.6119402985074627	0.6119402985074627	1.0	0.3432835820895522	1.0	1.0	0.7014925373134329	0.0	1.0	1.0	0.0	0.3656716417910448	1.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0
disease_493	0.0	0.0	0.0	0.4725274725274725	0.0329670329670329	0.0	0.0	0.0	0.0	0.6923076923076923	0.0	0.1648351648351648	0.0	0.0	0.0	0.2747252747252747	0.0	0.5604395604395604	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6593406593406593	0.1098901098901098	0.0659340659340659	0.0	0.0	0.0	0.0	0.4615384615384615	0.0989010989010989	0.0	1.0	0.0	0.989010989010989	1.0	1.0	0.4175824175824176	1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.2087912087912088	0.8571428571428571	0.7802197802197802	1.0	0.0	0.1428571428571428	0.8241758241758241	1.0	0.9010989010989012	1.0	0.0	1.0	1.0	1.0	0.1538461538461538	0.0	1.0	0.4285714285714285	0.0	1.0	0.6593406593406593	0.978021978021978	0.8131868131868132	1.0	1.0	0.0	0.0	1.0	0.5054945054945055	1.0	1.0
disease_494	0.0	0.0	0.0	0.0	0.0388349514563106	0.0	0.0	0.0	0.0	0.0	0.0	0.4563106796116505	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.116504854368932	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1067961165048543	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.4174757281553398	1.0	0.9805825242718448	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.970873786407767	1.0	0.970873786407767	1.0	0.3689320388349514	0.7378640776699029	0.5631067961165048	1.0	1.0	0.0	0.8349514563106796	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	0.970873786407767	0.0	0.0	1.0	0.0	1.0	1.0	0.970873786407767	0.0	0.0	0.9223300970873788	0.0	0.0	0.8543689320388349
disease_495	0.0	0.0	0.0	0.0	0.0	0.3034482758620689	0.0	0.1448275862068965	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.4620689655172413	1.0	0.7241379310344828	1.0	0.4896551724137931	0.0	0.0	1.0	0.4413793103448276	0.0	0.0	0.7586206896551724	1.0	0.0	0.2758620689655172	0.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0413793103448275	1.0	0.8689655172413793	0.0	0.0	0.0	0.0	0.9793103448275862	0.0	0.0	1.0	0.0	0.0	0.1379310344827586	1.0	1.0	0.6344827586206897
disease_496	0.0	0.0	0.0	0.0	0.0088105726872246	0.0176211453744493	0.0088105726872246	0.8634361233480177	0.8634361233480177	0.5374449339207048	0.0	0.3392070484581498	0.0	0.2422907488986784	0.9691629955947136	0.3524229074889868	0.1145374449339207	0.0	0.0	0.0088105726872246	0.0	0.0220264317180616	0.0	0.0	0.0	0.0	0.0	0.1938325991189427	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0088105726872246	0.0088105726872246	0.0220264317180616	0.0176211453744493	0.0176211453744493	0.0	0.0352422907488986	0.2687224669603524	0.5110132158590308	0.9515418502202644	0.5198237885462555	0.0	0.8810572687224669	0.0	0.5066079295154186	0.8634361233480177	0.3127753303964757	0.0176211453744493	1.0	0.8722466960352423	0.211453744493392	0.0176211453744493	0.013215859030837	1.0	1.0	0.0088105726872246	0.0	1.0	0.960352422907489	0.3832599118942731	1.0	0.933920704845815	1.0	0.6255506607929515	0.0176211453744493	1.0	0.9030837004405288	0.224669603524229	0.3039647577092511	0.0088105726872246	0.0	0.4977973568281938	0.6255506607929515	0.9823788546255506	0.0	0.0	1.0	1.0	0.5550660792951542	1.0
disease_497	0.0	0.0579710144927536	0.0	0.0	0.0	0.5942028985507246	0.0579710144927536	0.108695652173913	0.5362318840579711	0.0	0.0	0.144927536231884	0.0	0.0	0.0	0.0	0.0	0.0	0.5797101449275363	0.0	0.3260869565217391	0.0	0.0	0.0	0.181159420289855	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0144927536231884	0.0	0.0	0.0	0.1666666666666666	0.0652173913043478	0.4347826086956521	0.2028985507246377	0.0	0.5797101449275363	1.0	0.0	0.6159420289855072	1.0	1.0	0.3115942028985507	1.0	0.6086956521739131	1.0	0.7608695652173914	0.8695652173913043	0.0	0.927536231884058	0.4130434782608695	1.0	0.1666666666666666	0.9057971014492754	0.0	0.5362318840579711	1.0	0.0	0.2101449275362318	1.0	1.0	0.0	0.463768115942029	1.0	0.0	0.4057971014492754	0.6159420289855072	1.0	0.6014492753623188	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0
disease_498	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0112359550561797	0.0	0.2022471910112359	0.0	0.550561797752809	0.0	0.2022471910112359	0.0	0.0561797752808988	0.0112359550561797	0.0	0.0	0.0	0.0	0.0	0.0	0.6292134831460674	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0112359550561797	0.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	0.8876404494382022	1.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	0.6629213483146067	0.651685393258427	1.0	1.0	0.6741573033707865	1.0	1.0	0.6853932584269663	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	0.2359550561797752
disease_499	0.0	0.0	0.0	0.0	0.7258064516129032	0.5967741935483871	0.7741935483870968	0.5	0.1935483870967742	0.1935483870967742	0.3064516129032258	0.064516129032258	0.0	0.1935483870967742	0.0	0.0	0.2419354838709677	0.0967741935483871	0.3709677419354839	0.3709677419354839	0.3709677419354839	0.3709677419354839	0.4838709677419355	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1451612903225806	0.0	0.0	0.3064516129032258	0.5	0.2580645161290322	0.0	0.0	0.0	0.1935483870967742	0.4032258064516129	0.2580645161290322	0.0967741935483871	1.0	0.5967741935483871	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.5	1.0	0.5	1.0	0.0	1.0	0.5	1.0	0.0	1.0	1.0	0.0	0.5483870967741935	1.0	1.0	1.0	0.0	0.0	0.7741935483870968	1.0	0.3709677419354839	1.0	0.3709677419354839	0.3709677419354839	1.0	0.0	0.3709677419354839	1.0	0.3709677419354839	0.0	0.0	1.0	0.6451612903225806	1.0	0.0
disease_500	0.0726495726495726	0.0	0.0	0.2735042735042735	0.0	0.0	0.0	0.5982905982905983	0.405982905982906	0.0	0.0854700854700854	0.2478632478632478	0.1752136752136752	0.094017094017094	0.2948717948717949	0.0	0.0811965811965812	0.3632478632478632	0.0	0.0	0.235042735042735	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3119658119658119	0.0	0.0	0.0	0.0	0.6794871794871795	0.0	0.8803418803418803	0.8675213675213675	0.3162393162393162	0.0	1.0	0.2649572649572649	0.5683760683760684	0.9487179487179488	0.8333333333333334	0.0	1.0	1.0	0.0	0.0	1.0	0.8589743589743589	1.0	0.0	0.0	0.4700854700854701	0.6111111111111112	0.2435897435897435	1.0	0.7008547008547008	1.0	0.0	0.0	0.6239316239316239	0.8846153846153846	0.0	0.6837606837606838	0.0	0.0	0.8675213675213675	1.0	0.5641025641025641	0.0	0.0	1.0	0.9273504273504274	0.4273504273504273	1.0
disease_501	0.0	0.0	0.0	0.0	0.4587155963302752	0.091743119266055	0.0	0.3486238532110092	0.0	0.0	0.3486238532110092	0.0	0.3302752293577982	0.0	0.0	0.0	0.0	0.0	0.0	0.036697247706422	0.1651376146788991	0.1834862385321101	0.0	0.0	0.0	0.0	0.5321100917431193	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.036697247706422	0.0	0.146788990825688	0.3486238532110092	0.0	0.0	0.0	0.0	0.0	1.0	0.3394495412844037	1.0	1.0	0.3944954128440367	0.0	1.0	0.9357798165137616	1.0	0.2935779816513761	0.7247706422018348	1.0	1.0	0.3302752293577982	0.7064220183486238	0.6788990825688074	0.5688073394495413	0.0	1.0	1.0	0.3486238532110092	0.0	0.055045871559633	1.0	1.0	1.0	0.0	1.0	0.6330275229357798	1.0	0.8623853211009175	0.3486238532110092	0.1651376146788991	1.0	0.2568807339449541	1.0	1.0	1.0	0.0	0.0	0.6146788990825688	0.2844036697247706	0.0	0.0
disease_502	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1564245810055866	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7430167597765364	0.8268156424581006	0.8268156424581006	0.6703910614525139	0.1005586592178771	0.0	0.8268156424581006	0.7262569832402235	0.8268156424581006	0.441340782122905	0.8268156424581006	0.0	0.0	0.7877094972067039	0.0	0.0	0.0	0.8268156424581006	0.0	0.8268156424581006	0.8715083798882681	0.7318435754189944	0.2513966480446927	0.0	0.0	0.435754189944134	0.8268156424581006	0.0	0.8268156424581006	0.0	0.8268156424581006	0.6033519553072626	0.7877094972067039	0.0	0.2346368715083799	0.8268156424581006	0.4636871508379888	0.3575418994413408	0.0	0.0	0.0	0.5865921787709497	0.0	0.8268156424581006
disease_503	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0787878787878787	0.0	0.0	0.0	0.2242424242424242	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0606060606060606	0.0	0.6848484848484848	0.0	0.0303030303030303	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.3454545454545454	0.3757575757575757	1.0	0.206060606060606	0.0	0.2	0.0	0.7272727272727273	1.0	0.0	0.406060606060606	0.5696969696969697	0.3636363636363636	0.0	0.303030303030303	0.6	1.0	0.503030303030303	0.0	0.0	1.0	1.0	0.4787878787878787	0.0	0.1757575757575757	1.0	1.0	0.6787878787878788	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.9333333333333332	0.6787878787878788
disease_504	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2523364485981308	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.308411214953271	0.0	0.0	0.0	0.1588785046728972	0.0	0.0	0.0	0.0	0.4205607476635514	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.7850467289719626	1.0	0.0	0.0	1.0	0.0	0.7383177570093458	1.0	0.0	0.0	0.4579439252336448	0.0	0.0	0.0	1.0	0.0	0.97196261682243	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	0.6635514018691588
disease_505	0.0	0.3333333333333333	0.0	0.0	0.5802469135802469	0.0	0.2222222222222222	0.6049382716049383	0.6172839506172839	0.6172839506172839	0.0493827160493827	0.0864197530864197	0.0	0.0	0.0	0.0	0.0	0.0	0.6172839506172839	0.1358024691358024	0.6172839506172839	0.0864197530864197	0.0	0.0	0.0	0.0	0.0	0.0	0.6172839506172839	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1234567901234567	0.0	0.0	0.0	0.0	0.0123456790123456	0.1728395061728395	0.0	1.0	0.0	0.6172839506172839	0.6172839506172839	1.0	0.8888888888888888	0.6172839506172839	0.6172839506172839	0.5555555555555556	1.0	0.6296296296296297	0.1604938271604938	1.0	0.0	1.0	1.0	1.0	0.1728395061728395	1.0	0.6172839506172839	0.6172839506172839	0.1111111111111111	1.0	1.0	1.0	0.6172839506172839	0.0	1.0	0.0	1.0	1.0	0.6172839506172839	0.6172839506172839	1.0	1.0	0.9506172839506172	1.0	0.0	0.0	0.0	1.0	0.6172839506172839	1.0	1.0
disease_506	0.0	0.0	0.0	0.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.104	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.712	0.4	0.0	0.0	0.128	0.0	0.672	0.0	0.72	0.0	0.0	1.0	1.0	1.0	0.296	1.0	0.104	1.0	1.0	0.92	0.0	1.0	0.0	0.744	1.0	0.0	1.0	0.656	0.48	0.256	0.0	1.0	0.664	1.0	0.536	1.0	0.8	0.584	1.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.088
disease_507	0.0	0.0	0.0	0.0347222222222222	0.0	0.0	0.0	0.2013888888888889	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.5208333333333334	0.0	0.0	1.0	0.9930555555555556	0.0	1.0	0.0	1.0	0.0	0.0	0.4166666666666667	1.0	0.0	0.8055555555555556	0.9444444444444444	1.0	0.9305555555555556	0.0	0.0	0.2986111111111111	1.0	0.9166666666666666	0.0	0.4375	1.0	1.0	1.0	0.2638888888888889	1.0	0.0	0.3472222222222222	0.6458333333333334	0.8055555555555556	0.0	0.0	1.0	0.9583333333333334	1.0	0.0
disease_508	0.0	0.2342342342342342	0.0	0.0	0.1171171171171171	0.0	0.0	0.054054054054054	0.4594594594594595	0.2162162162162162	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3873873873873873	0.0	0.0	0.0	0.0	0.1801801801801801	0.0	0.0	0.0	0.018018018018018	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1261261261261261	0.0	0.0	0.0	0.4864864864864865	0.7207207207207207	0.5855855855855856	0.7207207207207207	1.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	0.3963963963963964	0.8288288288288288	0.3603603603603603	0.0	0.90990990990991	1.0	0.990990990990991	1.0	1.0	0.0	1.0	1.0	0.0	0.5765765765765766	0.7207207207207207	1.0	0.0	0.0	0.7207207207207207	0.0	0.8828828828828829	0.2162162162162162	1.0	0.0	0.7207207207207207	1.0	1.0	1.0	0.972972972972973	0.0	0.0	0.0	1.0	1.0	0.3243243243243243	1.0
disease_509	0.0	0.0	0.0	0.0	0.6826923076923077	0.1923076923076923	0.6634615384615384	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2692307692307692	0.0096153846153846	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8942307692307693	0.0	0.4903846153846153	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.5961538461538461	1.0	0.0	0.5	0.4903846153846153	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.1923076923076923	1.0	1.0	0.9326923076923076	1.0	1.0	0.5865384615384616	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.7211538461538461	1.0	1.0	0.0
disease_510	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.125	0.0357142857142857	0.0	0.125	0.2857142857142857	0.2857142857142857	0.2857142857142857	0.0	0.0	0.0	0.0	0.2857142857142857	0.2142857142857142	0.2857142857142857	0.1071428571428571	0.125	0.125	0.0	0.0	0.2857142857142857	0.2857142857142857	0.0	0.2857142857142857	0.0	0.0	0.0	0.375	0.0	0.0	0.0	0.0	0.2857142857142857	0.2857142857142857	0.2857142857142857	0.0535714285714285	0.4642857142857143	0.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.2857142857142857	1.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0
disease_511	0.0	0.0	0.4578313253012048	0.0	0.0	0.0	0.4819277108433735	0.0	0.0	0.0	0.0	0.5903614457831325	0.253012048192771	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4337349397590361	0.0	0.0	0.0	0.0	0.0	0.2771084337349397	0.0	0.0	0.0	0.0	0.0	0.0	0.253012048192771	0.0	0.1566265060240964	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.6024096385542169	0.0	1.0	0.9879518072289156	0.0	1.0	1.0	1.0	0.927710843373494	0.891566265060241	0.6385542168674698	0.6385542168674698	0.0	1.0	1.0	1.0	0.6385542168674698	1.0	0.108433734939759	0.6385542168674698	1.0	1.0	0.2771084337349397	0.6385542168674698	0.6385542168674698	0.6385542168674698	1.0	1.0	1.0	1.0	1.0	0.6385542168674698	1.0	1.0	0.1566265060240964	1.0	0.6385542168674698	0.0	0.0	1.0	0.6265060240963856	1.0	0.6024096385542169
disease_512	0.0	0.193103448275862	0.0	0.0	0.4344827586206896	0.8758620689655172	0.8689655172413793	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2896551724137931	0.1172413793103448	0.0	0.0	0.0	0.0	0.0551724137931034	0.296551724137931	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.8413793103448276	0.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	0.9655172413793104	1.0	0.0	0.1655172413793103	0.0	1.0	0.0	1.0	0.0	0.0	0.1724137931034483	1.0	0.3862068965517241	1.0	1.0	0.4620689655172413	0.0	0.2482758620689655	1.0	0.0	0.8551724137931035	1.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0
disease_513	0.0	0.0	0.0	0.0	0.4482758620689655	0.0	0.0	0.0	0.3793103448275862	0.2672413793103448	0.0	0.0	0.0	0.0	0.0	0.0	0.3362068965517241	0.0	0.0	0.0	0.0258620689655172	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3620689655172414	0.0	0.0	0.0	1.0	1.0	1.0	0.25	0.5258620689655172	0.3362068965517241	1.0	0.7413793103448276	0.3103448275862069	1.0	1.0	0.4224137931034483	0.9310344827586208	0.5344827586206896	0.3706896551724138	0.9051724137931034	0.5344827586206896	0.0	1.0	1.0	0.5344827586206896	0.0	1.0	0.5344827586206896	1.0	1.0	0.0	1.0	1.0	1.0	0.3275862068965517	0.0	0.0	0.7327586206896551	0.0	1.0	1.0	0.0	0.0	0.0	0.9310344827586208	0.3448275862068966	0.0	0.396551724137931
disease_514	0.0	0.0	0.0	0.0	0.0	0.0260869565217391	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1130434782608695	0.0	0.0	0.2260869565217391	0.0260869565217391	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0260869565217391	0.0	0.0	0.0	0.0	0.0	0.0	0.408695652173913	0.5826086956521739	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0260869565217391	1.0	1.0	0.4434782608695652	1.0	1.0	1.0	0.4	0.5130434782608696	0.0	1.0	0.0	0.0260869565217391	0.8	0.0260869565217391	1.0	1.0	0.3217391304347826	0.0260869565217391	0.3652173913043478	0.0260869565217391	0.0	0.9739130434782608	0.9130434782608696	0.0260869565217391	0.0260869565217391	0.5043478260869565	1.0	0.0260869565217391	0.9304347826086956	0.0260869565217391	1.0	1.0	0.6521739130434783	1.0	1.0	0.0	0.0	0.0260869565217391	1.0	1.0	0.9304347826086956
disease_515	0.0	0.0897435897435897	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2051282051282051	0.3717948717948718	0.5897435897435898	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.717948717948718	1.0	0.0	1.0	0.4230769230769231	0.0	0.0	1.0	1.0	0.0	0.0	1.0	0.9487179487179488	1.0	0.7051282051282052	0.0	0.4102564102564102	1.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	0.1666666666666666	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.1282051282051282	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0
disease_516	0.0	0.0	0.0	0.0	0.0	0.0171428571428571	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5542857142857143	0.3657142857142857	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5142857142857142	0.3142857142857143	0.0	0.0	0.5257142857142857	0.7314285714285714	0.9542857142857144	0.0	0.6914285714285714	0.6914285714285714	1.0	0.0	1.0	1.0	0.7257142857142858	1.0	0.0	0.6	1.0	0.48	0.0228571428571428	0.0	0.0	0.0	0.2342857142857143	0.16	1.0	1.0	1.0	1.0	0.6114285714285714	0.56	0.3771428571428571	1.0	0.0	1.0	1.0	0.4457142857142857	1.0	0.0	0.3485714285714286	0.0	0.0	1.0	0.8285714285714286	0.4857142857142857	0.0
disease_517	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1111111111111111	0.0	0.3333333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0444444444444444	0.0	0.0	0.0	1.0	0.0	1.0	0.9333333333333332	0.6	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.2	1.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9777777777777776	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.1111111111111111	1.0	0.0	0.0	0.2222222222222222	0.0	1.0	0.0
disease_518	0.0	0.0	0.028169014084507	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0845070422535211	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.380281690140845	0.1690140845070422	0.0	0.1830985915492957	0.3098591549295774	0.0	0.0	0.3380281690140845	0.0	0.5915492957746479	1.0	1.0	0.3661971830985915	1.0	1.0	0.9577464788732394	1.0	0.0845070422535211	1.0	1.0	0.0	0.6197183098591549	1.0	0.0	0.943661971830986	1.0	1.0	0.5774647887323944	1.0	0.0	1.0	0.0	1.0	0.6197183098591549	1.0	1.0	1.0	1.0	1.0	1.0	0.4788732394366197	0.056338028169014	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.4366197183098591	1.0	1.0	0.704225352112676
disease_519	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.044	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.488	0.504	0.568	0.548	0.0	0.12	0.552	0.408	0.212	0.548	0.568	0.0	0.0	0.492	0.0	0.0	0.0	0.664	0.776	0.568	0.536	0.568	0.484	0.0	0.0	0.56	0.532	0.0	0.568	0.0	0.568	0.284	0.544	0.132	0.092	0.568	0.46	0.26	0.0	0.0	0.0	0.0	0.0	0.568
